Rk;Player;Pos;Age;Tm;G;GS;MP;FG;FGA;FG%;3P;3PA;3P%;2P;2PA;2P%;eFG%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS
300;Kyle Lowry;PG;36;16;55;44;31.2;3.6;8.8;0.404;1.9;5.6;0.345;1.6;3.2;0.509;0.514;2.1;2.5;0.859;0.8;3.3;4.1;5.1;1;0.4;1.9;2.6;11.2
301;Trey Lyles;PF;27;26;74;0;16.9;2.5;5.5;0.458;1.2;3.2;0.363;1.4;2.3;0.595;0.565;1.4;1.7;0.815;0.9;3.1;4.1;0.9;0.4;0.4;0.9;1.3;7.6
302;Th�o Maledon;PG;21;4;44;7;19.4;2.3;5.8;0.402;0.6;2.2;0.295;1.7;3.6;0.465;0.457;1.4;1.7;0.851;0.3;2.5;2.8;3.5;0.8;0.3;1.3;1.4;6.7
303;Sandro Mamukelashvili;C;23;0;43;7;15.3;2.3;5.3;0.422;0.7;2.3;0.303;1.6;3;0.511;0.487;0.9;1.3;0.684;1.6;2.7;4.3;1.4;0.3;0.3;0.8;1.2;6.1
303;Sandro Mamukelashvili;C;23;17;24;0;9;0.8;2.4;0.328;0.3;1.3;0.219;0.5;1.1;0.462;0.388;0.5;0.8;0.667;0.8;1.6;2.3;0.7;0.2;0.2;0.4;0.8;2.4
303;Sandro Mamukelashvili;C;23;27;19;7;23.3;4.1;9.1;0.453;1.2;3.5;0.343;2.9;5.5;0.524;0.52;1.4;2.1;0.692;2.7;4.1;6.8;2.4;0.5;0.4;1.4;1.7;10.8
304;Terance Mann;SG;26;13;81;36;23.1;3.4;6.5;0.519;1;2.4;0.389;2.4;4;0.598;0.593;1.1;1.5;0.78;1;2.5;3.4;2.3;0.5;0.3;1;1.8;8.8
305;Tre Mann;PG;21;21;67;5;17.7;2.9;7.5;0.393;1.2;3.8;0.315;1.7;3.6;0.475;0.474;0.6;0.8;0.764;0.4;1.9;2.3;1.8;0.6;0.2;0.9;1.5;7.7
306;Boban Marjanovi?;C;34;11;31;0;5.5;1.3;1.9;0.683;0;0;0;1.3;1.9;0.695;0.683;0.6;0.9;0.741;0.6;1.3;1.9;0.3;0.2;0.1;0.5;0.3;3.3
307;Lauri Markkanen;SF;25;29;66;66;34.4;8.7;17.3;0.499;3;7.7;0.391;5.6;9.6;0.585;0.586;5.3;6;0.875;2;6.7;8.6;1.9;0.6;0.6;1.9;2.1;25.6
308;Naji Marshall;SF;25;19;77;21;23.3;3.2;7.4;0.433;0.9;2.8;0.303;2.4;4.6;0.513;0.49;1.8;2.3;0.789;0.6;3;3.6;2.5;0.7;0.2;1.3;1.5;9.1
309;Caleb Martin;PF;27;16;71;49;29.3;3.6;7.7;0.464;1.2;3.3;0.356;2.4;4.4;0.545;0.54;1.3;1.6;0.805;1.2;3.6;4.8;1.6;1;0.4;1.1;2;9.6
310;Cody Martin;SF;27;4;7;0;19.1;2;5.1;0.389;0.4;2;0.214;1.6;3.1;0.5;0.431;0.6;1;0.571;1.1;2.3;3.4;1.6;0.6;0.1;0.3;1.9;5
311;Kenyon Martin Jr.;SF;22;11;82;49;28;5;8.8;0.569;0.8;2.6;0.315;4.2;6.1;0.679;0.617;1.8;2.7;0.68;1.5;4;5.5;1.5;0.5;0.4;1.1;1.8;12.7
312;Tyrese Martin;SG;23;1;16;0;4.1;0.6;1.4;0.391;0.1;0.4;0.143;0.5;1;0.5;0.413;0.1;0.1;1;0.3;0.4;0.8;0.1;0.1;0;0.1;0.1;1.3
313;Garrison Mathews;SG;26;0;54;0;12.7;1.4;3.7;0.363;1.2;3.3;0.35;0.2;0.4;0.476;0.52;0.9;1;0.906;0.2;1.1;1.4;0.5;0.4;0.1;0.4;1.1;4.8
313;Garrison Mathews;SG;26;11;45;0;13.4;1.3;3.8;0.353;1.2;3.4;0.342;0.2;0.3;0.467;0.509;0.9;1;0.911;0.2;1.2;1.4;0.5;0.5;0.1;0.4;1.2;4.8
313;Garrison Mathews;SG;26;1;9;0;9.3;1.4;3.4;0.419;1.1;2.8;0.4;0.3;0.7;0.5;0.581;0.8;0.9;0.875;0.1;1.1;1.2;0.3;0.1;0.1;0.1;0.7;4.8
314;Bennedict Mathurin;SF;20;12;78;17;28.5;5.3;12.2;0.434;1.3;4;0.323;4;8.2;0.488;0.487;4.8;5.8;0.828;1.1;3;4.1;1.5;0.6;0.2;1.9;2.1;16.7
315;Wesley Matthews;SG;36;17;52;0;15.8;1.1;3.1;0.363;0.8;2.4;0.315;0.4;0.7;0.528;0.484;0.5;0.5;0.857;0.7;1.5;2.2;0.7;0.4;0.3;0.3;1.4;3.4
316;Tyrese Maxey;SG;22;23;60;41;33.6;7.3;15.2;0.481;2.7;6.2;0.434;4.7;9.1;0.513;0.568;3;3.6;0.845;0.4;2.6;2.9;3.5;0.8;0.1;1.3;2.2;20.3
317;Skylar Mays;SG;25;25;6;6;31.5;5.7;11.3;0.5;2;4.3;0.462;3.7;7;0.524;0.588;2;2.2;0.923;0.3;2.8;3.2;8.3;1;0.2;1.7;1.8;15.3
318;Miles McBride;PG;22;20;64;2;11.9;1.2;3.4;0.358;0.6;2.1;0.299;0.6;1.3;0.457;0.451;0.4;0.7;0.667;0.2;0.6;0.8;1.1;0.6;0.1;0.4;0.9;3.5
319;Mac McClung;SG;24;23;2;0;20.5;4.5;10;0.45;2;5.5;0.364;2.5;4.5;0.556;0.55;1.5;2.5;0.6;1.5;3.5;5;4.5;0;0;1.5;1.5;12.5
320;CJ McCollum;SG;31;19;75;75;35.3;7.8;17.9;0.437;2.8;7.2;0.389;5;10.7;0.469;0.515;2.4;3.2;0.769;0.7;3.6;4.4;5.7;0.9;0.5;2.4;2;20.9
321;T.J. McConnell;PG;30;12;75;6;20.3;3.8;6.9;0.543;0.3;0.8;0.441;3.4;6.2;0.556;0.568;0.8;0.9;0.853;0.6;2.5;3.1;5.3;1.1;0.1;1.9;1.4;8.7
322;Jaden McDaniels;SF;22;18;79;79;30.6;4.7;9.1;0.517;1.4;3.4;0.398;3.3;5.7;0.588;0.591;1.3;1.8;0.736;1.2;2.7;3.9;1.9;0.9;1;1.4;3.4;12.1
323;Jalen McDaniels;SF;25;0;80;24;23.9;3.5;7.7;0.455;1;2.9;0.332;2.6;4.8;0.53;0.518;1.5;1.7;0.841;0.8;3.5;4.3;1.6;1;0.4;1.2;2.6;9.4
323;Jalen McDaniels;SF;25;4;56;21;26.7;3.9;8.8;0.447;1.2;3.6;0.322;2.8;5.2;0.534;0.513;1.6;1.9;0.846;0.8;4;4.8;2;1.2;0.5;1.4;2.8;10.6
323;Jalen McDaniels;SF;25;23;24;3;17.5;2.5;5.1;0.488;0.5;1.3;0.4;2;3.9;0.516;0.537;1.2;1.4;0.824;0.8;2.4;3.2;0.8;0.7;0.2;0.5;2.1;6.7
324;Doug McDermott;SF;31;27;64;0;20.5;3.7;8.2;0.457;1.9;4.7;0.413;1.8;3.5;0.516;0.575;0.8;1.1;0.757;0.4;1.8;2.2;1.4;0.2;0.1;0.9;1.8;10.2
325;JaVale McGee;C;35;7;42;7;8.5;1.9;3;0.64;0;0.1;0.4;1.9;2.9;0.65;0.648;0.6;1;0.585;0.7;1.8;2.5;0.3;0.1;0.6;0.9;1.3;4.4
326;Bryce McGowens;SG;20;4;46;7;17.1;1.7;4.4;0.396;0.6;1.7;0.325;1.2;2.7;0.443;0.46;1.3;1.7;0.75;0.4;1.6;2;1.2;0.3;0.1;0.9;1;5.3
327;Rodney McGruder;SG;31;9;32;12;16.4;1.9;4.8;0.408;1.3;3;0.423;0.7;1.7;0.382;0.543;0.6;0.7;0.818;0.6;1.7;2.3;0.9;0.5;0;0.3;1.2;5.7
328;Jordan McLaughlin;PG;26;18;43;0;15.8;1.4;3.4;0.421;0.6;1.8;0.308;0.9;1.6;0.552;0.503;0.3;0.4;0.833;0.3;1.1;1.4;3.4;0.7;0.1;0.8;0.7;3.7
329;De'Anthony Melton;PG;24;23;77;58;27.9;3.6;8.5;0.425;2;5.2;0.39;1.6;3.2;0.484;0.546;0.9;1.1;0.793;0.9;3.2;4.1;2.6;1.6;0.5;1.3;2.5;10.1
330;Sam Merrill;SG;26;6;5;0;11.8;1.8;4.4;0.409;1;3.6;0.278;0.8;0.8;1;0.523;0.4;0.4;1;0;1.8;1.8;1;0.8;0;0;0.6;5
331;Chimezie Metu;C;25;26;66;0;10.4;2;3.3;0.589;0.1;0.6;0.237;1.8;2.7;0.663;0.61;0.8;1.1;0.74;0.7;2.3;3;0.6;0.3;0.3;0.5;1.2;4.9
332;Khris Middleton;SF;31;17;33;19;24.3;5.4;12.3;0.436;1.5;4.9;0.315;3.8;7.4;0.516;0.499;2.8;3.1;0.902;0.8;3.4;4.2;4.9;0.7;0.2;2.2;2.1;15.1
333;Patty Mills;PG;34;3;40;2;14.2;2.2;5.2;0.411;1.2;3.4;0.366;0.9;1.9;0.493;0.529;0.6;0.8;0.833;0.2;0.9;1.1;1.4;0.4;0.1;0.8;0.8;6.2
334;Shake Milton;SG;26;23;76;11;20.6;3.2;6.6;0.479;0.7;1.9;0.378;2.4;4.7;0.521;0.535;1.3;1.5;0.853;0.5;2;2.5;3.2;0.3;0.2;1.2;1.6;8.4
335;Justin Minaya;SF;23;25;4;0;22.3;1.8;5.8;0.304;0.8;3;0.25;1;2.8;0.364;0.37;0;0.3;0;0.8;3;3.8;1;0.5;1.3;1;2.3;4.3
336;Josh Minott;SF;20;18;15;0;6.4;1.2;2.4;0.5;0.1;0.4;0.333;1.1;2;0.533;0.528;0.5;0.5;1;0.3;1.3;1.7;0.3;0.3;0.4;0.2;0.7;3.1
337;Davion Mitchell;PG;24;26;80;9;18.1;2.3;5;0.454;0.8;2.5;0.32;1.5;2.5;0.584;0.533;0.3;0.4;0.806;0.2;1.1;1.3;2.3;0.6;0.2;0.8;1.4;5.6
338;Donovan Mitchell;SG;26;6;68;68;35.8;10;20.6;0.484;3.6;9.3;0.386;6.4;11.3;0.566;0.572;4.7;5.4;0.867;0.9;3.3;4.3;4.4;1.5;0.4;2.6;2.5;28.3
339;Evan Mobley;PF;21;6;79;79;34.4;6.6;12;0.554;0.3;1.3;0.216;6.4;10.7;0.595;0.566;2.6;3.8;0.674;2.4;6.6;9;2.8;0.8;1.5;1.8;2.8;16.2
340;Isaiah Mobley;PF;23;6;13;0;6.5;0.9;2.2;0.429;0.2;0.6;0.375;0.7;1.5;0.45;0.482;0.3;0.3;1;0.3;1.2;1.5;0.2;0.3;0.2;0.1;0.6;2.4
341;Chima Moneke;SF;27;26;2;0;4;0.5;1;0.5;0;0;0;0.5;1;0.5;0.5;0;1;0;1;0;1;0.5;0;0;1;1;1
342;Malik Monk;SG;24;26;77;0;22.3;4.6;10.3;0.448;1.9;5.2;0.359;2.8;5.2;0.538;0.538;2.4;2.7;0.889;0.4;2.2;2.6;3.9;0.6;0.3;1.9;1.6;13.5
343;Moses Moody;SG;20;10;63;3;13;1.7;3.6;0.476;0.8;2.1;0.363;0.9;1.5;0.641;0.584;0.6;0.8;0.698;0.4;1.2;1.7;0.8;0.3;0.1;0.5;0.9;4.8
344;Xavier Moon;SG;28;13;4;0;5;0.8;2.3;0.333;0.3;0.8;0.333;0.5;1.5;0.333;0.389;0;0;0;0;0.8;0.8;1.3;0;0;0.3;0.5;1.8
345;Wendell Moore Jr.;SG;21;18;29;2;5.3;0.6;1.5;0.419;0.1;0.6;0.118;0.6;0.9;0.615;0.442;0.1;0.2;0.8;0.1;0.5;0.6;0.6;0.3;0.2;0.3;0.4;1.4
346;Ja Morant;PG;23;15;61;59;31.9;9.3;19.9;0.466;1.5;4.9;0.307;7.8;15;0.519;0.504;6.1;8.1;0.748;1;4.9;5.9;8.1;1.1;0.3;3.4;1.6;26.2
347;Marcus Morris;PF;33;13;65;65;28.1;4.2;9.9;0.426;1.7;4.7;0.364;2.5;5.2;0.484;0.513;1;1.3;0.782;0.4;3.5;4;1.8;0.6;0.3;0.9;2.1;11.2
348;Markieff Morris;PF;33;0;35;2;10.1;1.3;3.3;0.409;0.8;2;0.394;0.5;1.3;0.432;0.53;0.3;0.3;1;0.4;1.7;2;0.9;0.3;0.1;0.5;1.4;3.8
348;Markieff Morris;PF;33;3;27;1;10.6;1.2;3;0.402;0.7;1.8;0.408;0.5;1.2;0.394;0.524;0.4;0.4;1;0.5;1.7;2.2;0.9;0.3;0.2;0.5;1.2;3.6
348;Markieff Morris;PF;33;7;8;1;8.8;1.8;4.1;0.424;1;2.8;0.364;0.8;1.4;0.545;0.545;0;0;0;0;1.5;1.5;0.8;0.1;0;0.5;1.9;4.5
349;Monte Morris;PG;27;30;62;61;27.3;4;8.3;0.48;1.3;3.3;0.382;2.7;5;0.543;0.555;1;1.2;0.831;0.4;3;3.4;5.3;0.7;0.2;1;1.2;10.3
350;Trey Murphy III;SF;22;19;79;65;31;4.9;10.1;0.484;2.6;6.3;0.406;2.3;3.8;0.611;0.61;2.2;2.4;0.905;0.7;2.8;3.6;1.4;1.1;0.5;0.8;2;14.5
351;Dejounte Murray;SG;26;1;74;74;36.4;8.3;17.8;0.464;1.8;5.2;0.344;6.5;12.6;0.514;0.514;2.1;2.6;0.832;0.7;4.5;5.3;6.1;1.5;0.3;2.2;1.4;20.5
352;Jamal Murray;PG;25;8;65;65;32.8;7.3;16;0.454;2.6;6.6;0.398;4.6;9.4;0.494;0.537;2.8;3.3;0.833;0.7;3.2;4;6.2;1;0.2;2.2;1.6;20
353;Keegan Murray;SF;22;26;80;78;29.8;4.4;9.8;0.453;2.6;6.3;0.411;1.9;3.5;0.527;0.584;0.8;1;0.765;1.1;3.5;4.6;1.2;0.8;0.5;0.8;2;12.2
354;Mike Muscala;C;31;0;63;9;15;2.1;4.6;0.449;1.3;3.3;0.391;0.8;1.3;0.588;0.587;0.6;0.8;0.769;0.6;2.6;3.2;0.8;0.2;0.4;0.4;1.6;6.1
354;Mike Muscala;C;31;21;43;5;14.5;2.1;4.7;0.438;1.3;3.3;0.394;0.8;1.4;0.541;0.576;0.7;0.9;0.795;0.5;2.6;3.1;0.9;0.3;0.4;0.3;1.6;6.2
354;Mike Muscala;C;31;2;20;4;16.2;2.1;4.5;0.472;1.3;3.3;0.385;0.9;1.2;0.708;0.612;0.5;0.7;0.692;0.7;2.7;3.4;0.6;0.2;0.3;0.5;1.4;5.9
355;Svi Mykhailiuk;SF;25;0;32;8;14.6;2.4;5.4;0.445;1.3;3.1;0.424;1.1;2.3;0.473;0.566;0.8;1.2;0.667;0.5;1.2;1.7;1.7;0.5;0.1;0.8;0.7;6.9
355;Svi Mykhailiuk;SF;25;20;13;0;3.1;0.5;0.9;0.5;0.5;0.8;0.6;0;0.2;0;0.75;0.2;0.4;0.6;0;0.5;0.5;0.1;0.1;0;0.2;0.1;1.6
355;Svi Mykhailiuk;SF;25;4;19;8;22.5;3.7;8.5;0.441;1.9;4.7;0.404;1.8;3.8;0.486;0.553;1.2;1.8;0.676;0.8;1.6;2.4;2.7;0.7;0.2;1.2;1.2;10.6
356;Larry Nance Jr.;PF;30;19;65;1;21.2;2.9;4.7;0.61;0.2;0.6;0.333;2.6;4;0.654;0.633;0.8;1.2;0.696;1.6;3.8;5.4;1.8;0.9;0.6;0.6;2;6.8
357;Andrew Nembhard;SG;23;12;75;63;27.6;3.8;8.6;0.441;1.2;3.5;0.35;2.6;5.1;0.504;0.512;0.7;0.8;0.79;0.5;2.2;2.7;4.5;0.9;0.2;1.7;2.4;9.5
358;Aaron Nesmith;SF;23;12;73;60;24.9;3.5;8.1;0.427;1.6;4.3;0.366;1.9;3.8;0.496;0.525;1.6;1.9;0.838;0.8;2.9;3.8;1.3;0.8;0.5;1;3.2;10.1
359;Raul Neto;PG;30;6;48;1;10.5;1.2;2.3;0.518;0.3;0.9;0.286;0.9;1.4;0.662;0.573;0.6;0.7;0.912;0.2;0.8;1;1.6;0.4;0.1;0.5;1;3.3
360;Georges Niang;PF;29;23;78;1;19.4;2.8;6.4;0.442;2;4.9;0.401;0.9;1.5;0.576;0.596;0.5;0.6;0.867;0.2;2.1;2.4;1;0.4;0.2;0.7;1.9;8.2
361;Daishen Nix;PG;20;11;57;7;16;1.4;4.2;0.342;0.7;2.5;0.286;0.7;1.7;0.423;0.426;0.4;0.6;0.667;0.3;1.4;1.7;2.3;0.5;0.1;1.5;1;4
362;Zeke Nnaji;PF;22;8;53;5;13.7;2.1;3.7;0.561;0.3;1.2;0.262;1.8;2.5;0.71;0.605;0.8;1.2;0.645;1.2;1.4;2.6;0.3;0.3;0.4;0.6;2;5.2
363;Nerlens Noel;C;28;0;17;4;11.5;0.8;2.1;0.361;0.1;0.1;0.5;0.7;2;0.353;0.375;0.5;0.7;0.667;0.6;2.1;2.7;0.6;0.9;0.6;0.8;1.9;2.1
363;Nerlens Noel;C;28;9;14;3;10.9;0.9;2.1;0.4;0.1;0.1;0.5;0.8;2;0.393;0.417;0.5;0.7;0.7;0.5;2.1;2.6;0.5;0.9;0.6;0.6;1.8;2.3
363;Nerlens Noel;C;28;3;3;1;14.3;0.3;2;0.167;0;0;0;0.3;2;0.167;0.167;0.3;0.7;0.5;1;2;3;1;1;0.3;1.7;2.3;1
364;Jaylen Nowell;SG;23;18;65;2;19.3;4.3;9.6;0.448;1;3.6;0.289;3.3;6;0.542;0.502;1.2;1.5;0.778;0.6;2.1;2.6;2;0.6;0.1;1;1.6;10.8
365;Frank Ntilikina;PG;24;7;47;5;12.9;1;2.8;0.364;0.4;1.4;0.254;0.7;1.4;0.477;0.428;0.5;0.7;0.667;0.1;1.2;1.3;1.2;0.3;0.1;0.6;1.4;2.9
366;Kendrick Nunn;SG-PG;27;0;70;2;13.8;2.7;6.4;0.424;1.1;3.2;0.354;1.6;3.2;0.493;0.512;0.5;0.6;0.854;0.2;1.3;1.6;1.3;0.4;0.1;0.9;0.9;7.1
366;Kendrick Nunn;SG;27;14;39;2;13.5;2.6;6.4;0.406;1.1;3.2;0.325;1.6;3.2;0.488;0.488;0.4;0.5;0.81;0.1;1.3;1.4;0.9;0.3;0.1;0.8;0.9;6.7
366;Kendrick Nunn;PG;27;30;31;0;14.1;2.9;6.4;0.447;1.2;3.1;0.392;1.6;3.3;0.5;0.543;0.6;0.6;0.9;0.3;1.4;1.7;1.8;0.5;0.1;1.1;1;7.5
367;Jusuf Nurki?;C;28;25;52;52;26.8;5;9.7;0.519;0.8;2.3;0.361;4.2;7.4;0.567;0.561;2.4;3.7;0.661;2.2;6.9;9.1;2.9;0.8;0.8;2.3;3.6;13.3
368;Jordan Nwora;SF;24;0;62;14;19.2;3.1;7.2;0.436;1.4;3.4;0.408;1.7;3.8;0.462;0.533;1.1;1.4;0.791;0.8;2.9;3.7;1.4;0.4;0.2;1.1;1.2;8.7
368;Jordan Nwora;SF;24;17;38;3;15.7;2;5.2;0.386;1.1;2.7;0.392;0.9;2.5;0.379;0.487;1;1.1;0.86;0.8;2.3;3.1;1;0.3;0.2;0.9;0.9;6
368;Jordan Nwora;SF;24;12;24;11;24.6;4.9;10.3;0.476;1.9;4.5;0.422;3;5.8;0.518;0.569;1.3;1.8;0.721;0.9;3.8;4.7;2.1;0.5;0.3;1.3;1.7;13
369;Royce O'Neale;SF;29;3;76;53;31.7;3;7.8;0.386;2.1;5.5;0.389;0.9;2.3;0.379;0.524;0.7;0.9;0.725;0.7;4.3;5.1;3.7;0.9;0.6;1.5;3.1;8.8
370;Chuma Okeke;SF;24;22;27;8;19.2;1.6;4.5;0.352;1;3.2;0.302;0.6;1.3;0.472;0.459;0.6;0.8;0.762;1;2.6;3.6;1.4;0.7;0.4;0.6;1.5;4.7
371;Josh Okogie;SG;24;24;72;26;18.8;2.3;5.8;0.391;0.9;2.7;0.335;1.3;3;0.442;0.471;1.9;2.7;0.724;1.5;2;3.5;1.5;0.8;0.5;0.9;1.6;7.3
372;Onyeka Okongwu;C;22;1;80;18;23.1;4;6.2;0.638;0.1;0.2;0.308;3.9;6.1;0.647;0.642;1.9;2.5;0.781;2.7;4.5;7.2;1;0.7;1.3;1;3.1;9.9
373;Isaac Okoro;SF;22;6;76;46;21.7;2.3;4.7;0.494;0.8;2.3;0.363;1.5;2.4;0.617;0.582;1;1.4;0.757;0.7;1.8;2.5;1.1;0.7;0.4;0.6;2.1;6.4
374;KZ Okpala;PF;23;26;35;3;7.1;0.5;1.1;0.421;0.2;0.6;0.333;0.3;0.5;0.529;0.513;0.2;0.2;0.875;0.2;0.8;1;0.4;0.2;0.2;0.2;1.1;1.3
375;Victor Oladipo;SG;30;16;42;2;26.3;3.8;9.6;0.397;1.7;5;0.33;2.1;4.5;0.471;0.484;1.4;1.9;0.747;0.4;2.7;3;3.5;1.4;0.3;2.1;2.4;10.7
376;Kelly Olynyk;C;31;29;68;68;28.6;4.1;8.2;0.499;1.4;3.5;0.394;2.7;4.7;0.576;0.583;2.9;3.4;0.853;1.2;5;6.2;3.7;0.9;0.5;2.5;3.4;12.5
377;Eugene Omoruyi;SF;25;0;40;6;16.1;2.5;5.7;0.443;0.6;2.2;0.281;1.9;3.5;0.547;0.498;1.3;1.9;0.68;1.1;1.7;2.8;0.7;0.7;0.1;0.9;2.3;7
377;Eugene Omoruyi;SF;25;21;23;2;11.8;1.9;4.1;0.468;0.3;1.3;0.258;1.6;2.7;0.571;0.511;0.7;1.2;0.607;1;1.3;2.3;0.5;0.6;0;0.7;2;4.9
377;Eugene Omoruyi;SF;25;9;17;4;21.9;3.4;7.9;0.425;1;3.4;0.293;2.4;4.5;0.526;0.489;2;2.8;0.723;1.2;2.2;3.5;1;0.8;0.2;1.1;2.6;9.7
378;Cedi Osman;SF;27;6;77;2;20.1;3.1;6.9;0.451;1.5;4.1;0.372;1.6;2.8;0.564;0.56;1;1.4;0.694;0.3;2;2.3;1.5;0.5;0.1;0.7;1.6;8.7
379;Kelly Oubre Jr.;SF;27;4;48;40;32.3;7.4;17.1;0.431;2.3;7.1;0.319;5.1;10;0.51;0.497;3.3;4.3;0.76;1.4;3.8;5.2;1.1;1.4;0.4;1.3;2.9;20.3
380;Chris Paul;PG;37;24;59;59;32;5;11.3;0.44;1.7;4.4;0.375;3.3;6.9;0.482;0.513;2.3;2.7;0.831;0.5;3.8;4.3;8.9;1.5;0.4;1.9;2.1;13.9
381;Cameron Payne;PG;28;24;48;15;20.2;3.9;9.4;0.415;1.4;3.9;0.368;2.5;5.6;0.448;0.49;1;1.3;0.766;0.3;2;2.2;4.5;0.7;0.2;1.7;1.8;10.3
382;Gary Payton II;PG;30;0;22;1;16.7;1.9;3.1;0.594;0.6;1.2;0.5;1.3;2;0.651;0.688;0.3;0.3;0.857;1.1;2;3.1;1.4;1;0.2;0.7;2;4.6
382;Gary Payton II;PG;30;25;15;1;17;1.6;2.7;0.585;0.6;1.1;0.529;1;1.6;0.625;0.695;0.3;0.3;1;0.7;1.9;2.6;1.5;1.1;0.1;0.8;1.9;4.1
382;Gary Payton II;PG;30;10;7;0;16;2.4;4;0.607;0.6;1.3;0.444;1.9;2.7;0.684;0.679;0.3;0.4;0.667;2;2.3;4.3;1.1;0.9;0.6;0.6;2;5.7
383;Theo Pinson;SG;27;7;40;1;8.1;0.8;2.2;0.356;0.6;1.6;0.355;0.2;0.6;0.36;0.483;0.3;0.3;0.846;0.3;1.3;1.6;1.2;0.2;0;0.3;0.9;2.4
384;Scotty Pippen Jr.;PG;22;14;6;0;5.3;0.7;2;0.333;0.2;0.5;0.333;0.5;1.5;0.333;0.375;0.8;1.5;0.556;0.3;0.3;0.7;0.3;0.3;0.2;0.3;0.5;2.3
385;Mason Plumlee;C;32;0;79;60;26;4.2;6.1;0.68;0;0;0;4.2;6.1;0.68;0.68;2.5;4;0.636;2.9;6;8.9;3.1;0.6;0.6;1.5;2.7;10.8
385;Mason Plumlee;C;32;4;56;56;28.5;4.7;7.1;0.669;0;0;0;4.7;7.1;0.669;0.669;2.8;4.6;0.605;3.3;6.3;9.7;3.7;0.6;0.6;1.6;2.9;12.2
385;Mason Plumlee;C;32;13;23;4;19.9;2.8;3.8;0.727;0;0;0;2.8;3.8;0.727;0.727;1.9;2.5;0.772;1.8;5.1;6.9;1.7;0.5;0.5;1.3;2.4;7.5
386;Jakob Poeltl;C;27;0;72;71;26.5;5.4;8.6;0.629;0;0;0;5.4;8.6;0.63;0.629;1.7;2.8;0.592;3.3;5.8;9.1;2.7;0.9;1.2;1.7;2.7;12.5
386;Jakob Poeltl;C;27;27;46;46;26.1;5.2;8.4;0.616;0;0;0;5.2;8.4;0.618;0.616;1.7;2.8;0.605;3.3;5.7;9;3.1;0.8;1.1;2.1;2.6;12.1
386;Jakob Poeltl;C;27;28;26;25;27.2;5.8;8.8;0.652;0;0;0;5.8;8.8;0.652;0.652;1.6;2.8;0.569;3.2;5.9;9.1;2.2;1.2;1.3;1.1;3;13.1
387;Aleksej Pokusevski;PF;21;21;34;25;20.6;3.2;7.3;0.434;1.1;3.1;0.365;2.1;4.3;0.483;0.51;0.6;1;0.629;1.3;3.4;4.7;1.9;0.6;1.3;1.3;1.7;8.1
388;Jordan Poole;PG;23;10;82;43;30;6.7;15.6;0.43;2.6;7.8;0.336;4.1;7.8;0.524;0.514;4.4;5.1;0.87;0.4;2.4;2.7;4.5;0.8;0.3;3.1;2.6;20.4
389;Kevin Porter Jr.;PG;22;11;59;59;34.3;6.6;15;0.442;2.4;6.5;0.366;4.2;8.5;0.501;0.522;3.5;4.5;0.784;1.3;4;5.3;5.7;1.4;0.3;3.2;2.6;19.2
390;Michael Porter Jr.;SF;24;8;62;62;29;6.4;13.2;0.487;3;7.3;0.414;3.4;5.9;0.579;0.602;1.5;1.9;0.8;1;4.5;5.5;1;0.6;0.5;1.1;1.9;17.4
391;Otto Porter Jr.;SF;29;28;8;2;18.3;1.9;3.8;0.5;0.8;2.1;0.353;1.1;1.6;0.692;0.6;1;1;1;0.8;1.6;2.4;1;1.4;0;0.5;0.9;5.5
392;Bobby Portis;PF;27;17;70;22;26;5.7;11.5;0.496;1.4;3.7;0.37;4.3;7.8;0.555;0.555;1.4;1.8;0.768;2.2;7.4;9.6;1.5;0.4;0.2;1.2;1.6;14.1
393;Kristaps Porzi??is;C;27;30;65;65;32.6;7.8;15.7;0.498;2.1;5.5;0.385;5.7;10.2;0.559;0.565;5.4;6.4;0.851;1.8;6.6;8.4;2.7;0.9;1.5;2.1;3;23.2
394;Micah Potter;PF;24;29;7;0;7.4;1.4;2.1;0.667;0.6;1;0.571;0.9;1.1;0.75;0.8;0;0;0;0.4;1.9;2.3;0.6;0.1;0;0.3;0.7;3.4
395;Dwight Powell;C;31;7;76;64;19.2;2.6;3.5;0.732;0;0.1;0;2.6;3.5;0.746;0.732;1.5;2.2;0.667;2;2.2;4.1;0.9;0.6;0.3;0.9;2.8;6.7
396;Norman Powell;SG;29;13;60;8;26.1;5.7;11.8;0.479;1.9;4.8;0.397;3.8;7.1;0.534;0.559;3.8;4.6;0.812;0.4;2.5;2.9;1.8;0.8;0.3;1.7;2.1;17
397;Jason Preston;PG;23;13;14;0;8.9;1.3;2.9;0.439;0.4;1.3;0.278;0.9;1.6;0.565;0.5;0;0.1;0;0.1;1.4;1.6;1.9;0.1;0;0.7;0.5;2.9
398;Joshua Primo;SG;20;27;4;0;23.3;2.3;6.5;0.346;0.8;3;0.25;1.5;3.5;0.429;0.404;1.8;2.3;0.778;0.5;2.8;3.3;4.5;0.3;0.5;2.8;2;7
399;Taurean Prince;SF;28;18;54;4;22.1;3.3;7;0.467;1.4;3.6;0.381;1.9;3.4;0.557;0.565;1.2;1.4;0.844;0.3;2.2;2.4;1.6;0.5;0.3;1.3;2.3;9.1
